Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7kUo6r8Oiqna1fktWGEFCw,"4FTgExbaNwpUqt6OREwCj7,3ycMWKEvLBwpFB7kQo9nOM","When The Love Is Over - Booker T Main Mix","When The Love Is Over","Booker T.,Earl W. Green",2022-02-04,452682,12,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"soulful house",0.82,0.672,11,-7.274,0,0.0651,0.00529,0.0397,0.0778,0.707,123.027,4
1M2ddVGGRCcMtNMUVyRKkz,"1vC5TVxVBiFxGAZRps32PO,4eiKLZEzm2M8v4ebDMgAuM","Apa","Apa","Crowd Control,ÜJEAN",2022-12-02,422261,14,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"disco house",0.854,0.667,6,-11.464,0,0.207,0.0113,0.777,0.107,0.563,125.026,4
2k5ecKUWUplNFbFewUzVyf,"6zB02lwP6L6ZH32nggQiJT","Istanbul (Not Constantinople)","Severe Tire Damage","They Might Be Giants",1998-08-11,187333,22,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"comic,geek rock,permanent wave,zolo",0.462,0.619,5,-8.268,0,0.0545,0.115,0.00119,0.209,0.149,113.398,4
3yPD6CHGE1xdJBWyu6ZBKk,"23EA28263XvtIrXuySX6oI","May I Have This Dance","Farewell, Starlite!","Francis and the Lights",2016-09-26,172825,50,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"art pop",0.576,0.451,8,-9.571,1,0.0444,0.469,0.0389,0.0876,0.803,90.439,4
0L3oQdYUvVbsOOPJSkZ3C3,"2FXC3k01G6Gw61bmprjgqS","Would That I","Wasteland, Baby!","Hozier",2019-03-01,268293,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"irish singer-songwriter,modern rock,pov: indie",0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,4
4yG0R7dg0dIIRhA7cCPrqZ,"5dncbrnveDMX9DgxcedeUg,3cGghqrVTd3niWn9olcGYS,19MNIbED5OlB4TxiAYStlH","Last Night A DJ Saved My Life (feat. Anané & Tony Touch) - Extended Version","NYC Disco (Extended Versions)","Louie Vega,Anane,Tony Touch",2018-08-24,304754,19,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chicago house,classic house,deep house,latin house,soulful house,hardcore hip hop,queens hip hop",0.937,0.461,11,-8.205,1,0.0871,0.00339,0.0037,0.0958,0.759,115.001,4
5GRp2lTexxq7SpXciUSRHM,"4tstEKwkwFK0TiDUsU5Z5u,3DwcX6M6GF3KGWbVmfNp8G","Inside Your Love (2 People)","Inside Your Love (2 People)","Disco Dandies,Leon Ware",2020-05-29,328000,44,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"funky house,jazz funk",0.846,0.819,10,-3.598,0,0.0879,0.00941,0.202,0.663,0.891,120.003,4
2wNGoon7FlKnVEyYS1ZRBQ,"6vWDO969PvNqNYHIOW5v0m","Sweet Dreams","I AM...SASHA FIERCE - Platinum Edition","Beyoncé",2008,207480,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,r&b",0.693,0.822,1,-6.01,1,0.102,0.0995,0.0000173,0.061,0.765,121.969,4
2TIGwYiQYr1N5zTOQToDfK,"5nLYd9ST4Cnwy6NHaCxbj8,5Y5TRrQiqgUO4S36tzjIRZ","I'll Be Around (feat. Timbaland) - Club Mix","Cee-Lo Green... Is The Soul Machine","CeeLo Green,Timbaland",2004-03-02,221400,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,dance pop,pop,pop rap",0.543,0.69,6,-5.733,1,0.232,0.297,0.000931,0.0663,0.894,92.847,4
4FqAHRowfKt3SQ95esv1Yz,"0gadJ2b9A4SKsB1RFkBb66","Holes","All the Little Lights (Deluxe Version)","Passenger",2013-11-29,213173,53,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"folk-pop,neo mellow",0.43,0.485,4,-7.271,1,0.0592,0.508,0.00000101,0.117,0.519,150.956,4
3xtiXNDbSKxy20I7D6vFUg,"3Fe3pszR2t4TOBVz41B1WR","Soldier, Poet, King","Dear Wormwood","The Oh Hellos",2015-10-16,165673,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"folk-pop,pov: indie,san marcos tx indie,stomp and holler",0.347,0.758,8,-7.753,1,0.0706,0.031,0.000659,0.109,0.484,117.959,4
5g7rJvWYVrloJZwKiShqlS,"4dwdTW1Lfiq0cM8nBAqIIz","Dirty Paws","My Head Is An Animal","Of Monsters and Men",2012-01-01,278373,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"folk-pop,metropopolis,modern rock,stomp and holler",0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4
2Cdvbe2G4hZsnhNMKyGrie,"1Fmb52lZ6Jv7FMWXXTPO3K","I Love Rock 'N Roll","I Love Rock 'N' Roll (Expanded Edition)","Joan Jett & the Blackhearts",1981-11-18,175173,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"glam punk,rock",0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,4
0LoPQfWaoGGnu1tIA6FScX,"3XDX6PbRtAzovlF2DnoT5F","life gets hard","life gets hard","iilliaa",2023-10-27,125994,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.841,0.623,11,-9.024,0,0.0998,0.333,0.345,0.0986,0.169,121.909,4
6FzuMeZ0oS5jqFzM0yZbB8,"5bTTx0CRvZj1kRJwUsWWYo","Always","Never Felt So Good","James Ingram",1986-01-14,256933,29,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"quiet storm",0.588,0.655,6,-10.093,1,0.0342,0.0295,0.0122,0.358,0.893,95.56,4
5p9XWUdvbUzmPCukOmwoU3,"5zzrJD2jXrE9dZ1AklRFcL","Suddenly I See","Eye To The Telescope","KT Tunstall",2005-01-01,201706,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"ectofolk,lilith,neo mellow,pop rock,scottish singer-songwriter",0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4
22AbXxQbMdVqEz7xJjhccG,"3QJzdZJYIAcoET1GcfpNGi","Welcome To Jamrock","Welcome to Jamrock","Damian Marley",2005-01-01,213200,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"reggae,reggae fusion",0.836,0.661,7,-6.502,0,0.338,0.0208,0,0.449,0.753,76.71,4
4NGikVnR4wpcB79gZE7tgg,"3sgFRtyBnxXD5ESfmbK4dl,6wdvERzX4CUCOXu6hSS95x","Champagne Showers","Sorry For Party Rocking","LMFAO,Natalia Kills",2011-01-01,264093,55,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,pop rap,candy pop,dark pop,electropop",0.597,0.839,7,-3.946,0,0.389,0.00105,0.00000116,0.617,0.412,129.942,4
1UntNifYAOshS6zxngyDky,"4TAoP0f9OuWZUesao43xUW,738wLrAtLtCtFOLvQBXOXp,0hCNtLu0JehylgoiP8L4Gh,7IziQIyiq8TGse0Mc1laYi,5fMUXHkw8R8eOP2RNVYEZX","Oh My Gawd","Music is the Weapon","Mr Eazi,Major Lazer,Nicki Minaj,K4mo,Diplo",2020-10-23,180000,33,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"afrobeats,afropop,azontobeats,ghanaian hip hop,nigerian pop,swedish dancehall,dance pop,edm,electro house,moombahton,pop,pop dance,hip pop,queens hip hop,rap",0.82,0.866,7,-3.859,0,0.214,0.152,0,0.0938,0.834,94.018,4
1oHxIPqJyvAYHy0PVrDU98,"7CajNmpbOovFoOoasH2HaY,0Tob4H0FLtEONHU1MjpUEp","Drinking from the Bottle (feat. Tinie Tempah)","18 Months","Calvin Harris,Tinie Tempah",2012-10-29,240346,61,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,grime,pop rap",0.665,0.886,9,-4.175,0,0.0514,0.0469,0.0000624,0.0525,0.53,128.062,4
6Iocm6VMu6bVNYwiDoyQFW,"2QYEvpsWUOjqaYuxDPTCmV,4utLUGcTvOJFr6aqIJtYWV","Coming Home","Last Train To Paris","Diddy - Dirty Money,Skylar Grey",2010-01-01,238693,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop rap,piano rock,viral pop",0.392,0.839,7,-1.921,1,0.193,0.158,0,0.3,0.232,168.001,4
6lBnjmZQiWnm6pO5eO8ekB,"5MmVJVhhYKQ86izuGHzJYA","Underwater","The Origin Of Love","MIKA",2012-01-01,188853,36,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"electropop",0.258,0.644,5,-6.96,1,0.0351,0.186,0.000497,0.818,0.277,91.959,4
15RB3lFt2Mhc16m5fTTYkh,"6EysjvvcafloXNdLkwuGLm","Hey Oh - Radio Edit","Tragédie (Édition Deluxe)","Tragédie",2003-12-01,211759,59,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"french pop",0.93,0.376,8,-6.666,0,0.0732,0.00342,0,0.0582,0.883,94.999,4
0bhwnn2xqnBUcMZDcXNuII,"4Fgj7fAOMYS3rMV4cUN2On","Hey Lover","Hey Lover / Stand by Me","The Daughters Of Eve",1966-02-05,144000,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.48,0.482,7,-11.45,0,0.0362,0.25,0.000289,0.345,0.684,128.16,4
5gaUkg5JNk8c4mr2jnpX8H,"4N8BwYTEC6XqykGvXXlmfv","Give Me the Night","Give Me the Night","George Benson",1980-07-16,301026,65,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"jazz funk,jazz guitar,smooth jazz,soul jazz,yacht rock",0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,4
3PvWb3B8tAI8iYkUS9AYek,"14IKysoZ0qyGRsIiTk1Ase","Homicide","Feelin' Alright With the Crew","999",2010-07-26,248040,12,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"deep punk rock,mod revival,pub rock",0.352,0.592,9,-13.274,1,0.0352,0.00253,0.0158,0.934,0.552,146.707,4
05tlUh0E6IFks9sCQguQKN,"6deZN1bslXzeGvOLaLMOIF","Rockstar - 2020 Remaster","All The Right Reasons (15th Anniversary Expanded Edition)","Nickelback",2005,255493,71,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative metal,canadian rock,post-grunge",0.621,0.913,0,-3.352,1,0.0385,0.0477,0,0.314,0.679,144.073,4
5Uve0jm1RgxKWzdSvncBDO,"7opp16lU7VM3l2WBdGMYHP","El Cantante","Comedia","Héctor Lavoe",1978-01-01,626880,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"salsa,salsa puertorriquena,tropical",0.549,0.498,7,-9.203,0,0.0371,0.694,0.0000387,0.109,0.575,95.345,4
1q2J8KWeewoqOrZI4a65P9,"6nnspeopmJAG07xOxHmqTu","Un verano en Nueva York","Numero 7","El Gran Combo De Puerto Rico",1975,298515,60,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"salsa,salsa puertorriquena",0.557,0.65,7,-8.897,1,0.0424,0.673,0.122,0.286,0.965,106.1,4
72Z17vmmeQKAg8bptWvpVG,"0oSGxfWSnnOXhD2fKuz2Gy","Space Oddity - 2015 Remaster","David Bowie (aka Space Oddity) [2015 Remaster]","David Bowie",1969-11-04,318026,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"art rock,classic rock,glam rock,permanent wave,rock",0.31,0.403,0,-13.664,1,0.0326,0.0726,0.0000927,0.139,0.466,134.48,4
3ZpTyU4mF3PR9jLpFA3AAC,"49e4v89VmlDcFCMyDv9wQ9,6PyGlGbMoNqkofF14K4BWb","Ain't That A Kick In The Head","The Capitol Years","Dean Martin,Nelson Riddle",1996-05-30,145800,60,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"adult standards,easy listening,lounge,vocal jazz",0.661,0.311,4,-9.549,0,0.0701,0.458,0,0.233,0.702,132.008,4
3zkWCteF82vJwv0hRLba76,"7n2wHs1TKAczGzO7Dd2rGr","Stitches","Handwritten","Shawn Mendes",2015-04-14,206880,83,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"canadian pop,pop,viral pop",0.746,0.754,1,-6.684,1,0.0676,0.0152,0,0.0486,0.746,149.882,4
6tS3XVuOyu10897O3ae7bi,"6jJ0s89eD6GaHleKKya26X,7hJcb9fa4alzcOq3EaNPoG","California Gurls","Teenage Dream: The Complete Confection","Katy Perry,Snoop Dogg",2012-03-12,234653,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,4
2vwlzO0Qp8kfEtzTsCXfyE,"5YGY8feqx7naU7z4HrwZM6","Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221360,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
5vlEg2fT4cFWAqU5QptIpQ,"5tKXB9uuebKE34yowVaU3C","Replay","Replay","Iyaz",2009-08-11,182306,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop rap,post-teen pop",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
6jizk5lOUnfpaZXYMdfeC6,"07YZf4WDAMNwqr4jfgOZ8y","Trumpets","Tattoos","Jason Derulo",2013-09-10,217306,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop",0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,4
5jrdCoLpJSvHHorevXBATy,"6jJ0s89eD6GaHleKKya26X,5gCRApTajqwbnHHPbr2Fpi","Dark Horse","PRISM (Deluxe)","Katy Perry,Juicy J",2013-10-18,215672,79,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,crunk,memphis hip hop,pop rap,rap,southern hip hop,trap",0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,4
23L5CiUhw2jV1OIMwthR3S,"60d24wfXkVzDSfLS6hyCjZ,64M6ah0SkkRsnPGtGiRAbb","In the Name of Love","In the Name of Love","Martin Garrix,Bebe Rexha",2016-07-29,195706,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch edm,edm,pop,pop dance,progressive house,dance pop",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4
0Hf4aIJpsN4Os2f0y0VqWl,"0TnOYISbd1XYRBk9myaseg,1l7ZsJRRS8wlW3WfJfPfNS","Feel This Moment (feat. Christina Aguilera)","Global Warming: Meltdown (Deluxe Version)","Pitbull,Christina Aguilera",2012,229506,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,miami hip hop,pop",0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,4
7xkQdy0cy5ymoWT7nedvLz,"07YZf4WDAMNwqr4jfgOZ8y","Whatcha Say","Jason Derulo (International)","Jason Derulo",2010-02-26,221253,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop",0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
5rEvuW4YhwobKwGL1HPrXA,"0gadJ2b9A4SKsB1RFkBb66","Let Her Go","All the Little Lights (Deluxe Version)","Passenger",2013-11-29,252733,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"folk-pop,neo mellow",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
5jE48hhRu8E6zBDPRSkEq7,"6JL8zeS1NmiOftqZTRgdTz","All About That Bass","Title (Deluxe)","Meghan Trainor",2015-01-09,187920,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip pop,pop",0.807,0.887,9,-3.726,1,0.0503,0.0573,0.00000287,0.124,0.961,134.052,4
2BgEsaKNfHUdlh97KmvFyo,"1zNqDE7qDGCsyzJwohVaoX","2002","Speak Your Mind (Deluxe)","Anne-Marie",2018-04-27,186986,83,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4
06KyNuuMOX1ROXRhj787tj,"6VuMaDnrHyPL1p4EHjYLi7,0C8ZW7ezQVs4URX5aX7Kqx","We Don't Talk Anymore (feat. Selena Gomez)","Nine Track Mind","Charlie Puth,Selena Gomez",2016-01-29,217706,84,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,viral pop,post-teen pop",0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4
0puf9yIluy9W0vpMEUoAnN,"2gsggkzM5R49q6jpPvazou,66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh","Bang Bang","Sweet Talker (Deluxe Version)","Jessie J,Ariana Grande,Nicki Minaj",2014-10-14,199386,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,hip pop,queens hip hop,rap",0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4
01PyDJ8c4LOsxYAMEXd4gY,"0GWCNkPi54upO9WLlwjAHd,1ZKqrja0WvbSssYNFO3lzs","Boyfriend (feat. New Boyz) - Radio Edit","BTR","Big Time Rush,New Boyz",2011-04-18,214666,36,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,pop,post-teen pop,pop rap",0.688,0.897,6,-4.827,0,0.076,0.0628,0,0.191,0.681,83.266,4
0Q06bNL4pMTlkilvL88nda,"3jN7f9X0EmFnsbRS6nl6as","Maybe My Soulmate Died","Maybe My Soulmate Died","iamnotshane",2022-06-15,114375,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"singer-songwriter pop",0.612,0.488,0,-9.993,1,0.244,0.0753,0.00197,0.122,0.496,96.029,4
1qYKWcEOrh2tM8PlgIm8K1,"4ETSs924pXMzjIeD6E9b4u","Sunday Best","Where the Light Is","Surfaces",2019-01-06,158947,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"bedroom soul",0.869,0.555,5,-5.984,1,0.0454,0.137,0,0.0746,0.738,112.003,4
2fbCjODDBGqflYttaQ53s7,"2iFB1sUnmksG09STRCdEaW","May 19","Things I Havent Put On Spotify","lvusm",2020-09-07,64528,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.931,0.401,6,-8.318,0,0.0597,0.0396,0.938,0.248,0.963,118.961,4
4F6dlpCLyi8jWWFEjdxCQ0,"3PvqCbhNlq96JXxPszCMZT,37fzXndf2fxVrk7qarhyo0,5tDjiBYUsTqzd0RkTZxK7u,6sOEMfvCfHQ9dhSWyamXVb","Moments - Ben Böhmer & Nils Hoffmann Remix","Grow (The Remixes)","Kidnap,Leo Stannard,Ben Böhmer,Nils Hoffmann",2020-06-19,250206,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"future garage,indie anthem-folk,deep euro house,deep minimal techno",0.702,0.524,7,-12.422,0,0.0393,0.453,0.89,0.111,0.283,121.001,4
6o51FfrewhAsdZgsqa8OfY,"06cLuOP0p7VAnBnqil1eWX,2SHmJ9pvh1h1TXu2WulzL4","Far From Home","Far From Home","Swanky Tunes,Going Deeper",2015-10-12,228000,35,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house,russian edm,pop edm,sky room",0.578,0.939,4,-3.872,0,0.0335,0.0132,0.00318,0.684,0.471,125.071,4
3hQSct6Ay5azm9dfFxHixY,"4VNQWV2y1E97Eqo2D5UTjx","Voodoo","Salvation","Gorgon City",2023-07-21,214120,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"future garage,house,pop dance,uk dance",0.663,0.883,6,-6.7,0,0.0593,0.191,0.687,0.152,0.276,129.057,4
3bhY7kp9joVSQvCHMxbr5M,"5CBNhusqki2s2jp4Lo6i2L,09BjF7wNYsc9a86kmr2ARw,46tAkwcuqLpuqBMC1V1fp1","Come My Way","Come My Way","JLV,Jawedsway,Jerry Island",2020-05-28,148064,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chill house,pop edm",0.81,0.645,4,-5.672,0,0.0451,0.0987,0.0246,0.181,0.341,124.014,4
3ImDU8TdDKkEl1Kg1DfEU3,"3t5xRXzsuZmMDkQzgOX35S,5X1JzPIIonP3u9lA580pPT,7GMot9WvBYqhhJz92vhBp6","Sugar (feat. Francesco Yates) - EDX's Ibiza Sunrise Remix","Sugar (feat. Francesco Yates) [The Remixes]","Robin Schulz,Francesco Yates,EDX",2015-09-11,324385,34,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house,canadian pop,dutch house,electro house,house,progressive electro house,progressive house,swiss pop",0.84,0.822,5,-4.664,0,0.0827,0.00279,0.0056,0.0638,0.649,123.007,4
25NOsBha9pzXG6fqGQ79W9,"3tSvlEzeDnVbQJBTkIA6nO,1E05B8q4mGKUB0n8Ag0Q7c","Envy","Envy","Christian Löffler,Mogli",2023-05-05,242140,52,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"electronica,hamburg electronic,organic electronic,pop ambient,german indie folk",0.628,0.415,8,-14.01,1,0.0347,0.533,0.836,0.12,0.0618,117.984,4
0JDSAbpZjlSMP2fpFjtiuN,"7w0ddx9rFndvpiqO1VOxJM","Keep Going","Keep Going","Stephan Jolk",2023-02-03,224516,51,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"melodic techno",0.778,0.807,1,-10.79,1,0.0671,0.0816,0.703,0.238,0.0384,124.004,4
5KTZgG84bKFGm53lhLtTqc,"6mDl7lQiLxT0iQ8LYhAlWy,5Y2FS5YbGf7yRDumzD5nY3","Mwaki","SURRENDER","Zerb,Sofiya Nzau",2023-10-27,208135,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"brazilian edm",0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,4
57UWfCanZsaBLtKVdceMOp,"7vHAcPVlEDksRsCfkez2CD","Wasting Love","Wasting Love","SRTW",2021-01-08,133608,45,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chill house,pop edm",0.682,0.522,2,-11.516,1,0.0807,0.667,0.00139,0.35,0.0508,97.032,4
2x0RZdkZcD8QRI53XT4GI5,"1vCWHaC5f2uS3yhpwWbIA6,0id62QV2SZZfvBn9xpmuCl","SOS (feat. Aloe Blacc)","TIM","Avicii,Aloe Blacc",2019-06-06,157202,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance,pop soul,r&b",0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,4
5naYe7rLMZcLfO1DKg48MK,"4Q6nIcaBED8qUel8bBx6Cr,1bj5GrcLom5gZFF5t949Xl,2kRfqPViCqYdSGhYSM9R0Q,2NlKrNMdpYxGjt3Pvw87rC","All Day And Night","Snacks","Jax Jones,Martin Solveig,Madison Beer,Europa",2019-07-12,169466,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,house,pop dance,uk dance,uk pop,disco house,electro house,filter house,vocal house,pop",0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,4
0NIC4unbe5KZOp1d9T7OaF,"2o5jDhtHVPhrJdv3cEQ99Z,2wX6xSig4Rig5kZU6ePlWe,7HqEmV7FeCi16bQyHMpIrF","Secrets","Club Life, Vol. 4 - New York City","Tiësto,KSHMR,VASSY",2015-05-18,250946,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,dutch house,electro house,indian edm,progressive electro house,australian dance",0.648,0.812,11,-7.585,0,0.0414,0.000329,0.0369,0.0857,0.122,128.178,4
7EZC6E7UjZe63f1jRmkWxt,"7t0rwkOPGlDPEhaOcVtOt9","Zombie","No Need To Argue (The Complete Sessions 1994-1995)","The Cranberries",1994-10-03,306440,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"irish rock,pop rock,rock",0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4
0ehmor7tXN9ngqn1rbFIFy,"5xnMjuPp1eDXa8du0SKIHD,5N7gp2n04e1TJ6MaKyvrbI","Baianá - Pablo Fierro Radio Edit","Baianá (Pablo Fierro Edit)","Barbatuques,Pablo Fierro",2019-08-02,158313,52,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"brazilian percussion,nova musica paulista,afro house,deep deep house",0.689,0.893,2,-8.949,1,0.0422,0.0336,0.215,0.0945,0.139,119.912,4
7yWd93ZTbCuhaH2QCsTHKc,"0vTVU0KH0CVzijsoKGsTPl","Sunsleeper","Sunsleeper","Barry Can't Swim",2023-02-21,222182,56,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.635,0.877,2,-6.932,0,0.0379,0.00943,0.929,0.102,0.655,124.014,4
1TVeCLmOhfvBm68Okc6xmo,"4E9diB5Z272adMK6Hnn5c0,2gGDpCPFlzPUCUyrF8jXMH","Mi Casa","Mi Casa","2fox,Nandi",2021-09-24,167397,56,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.74,0.756,6,-7.328,0,0.0342,0.0678,0.245,0.329,0.814,124.015,4
